what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1240870332554
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240870333558
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1240870338322
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240870340579
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1240870341877
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1240870345010
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240870345800
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240870346148
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870349402
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.RunLast,1240870350213
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870350302
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870351907
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870355759
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240870356004
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1240870357620
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870357658
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870361323
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1240870369187
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870369245
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870371770
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.edit.text.java.open.editor,1240870384803
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240870390296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870390942
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240870427394
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240870450225
