what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866850948
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866854455
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866855308
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866855882
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866856210
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866856664
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866856978
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240866857283
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1240866863775
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240866878531
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1240866879278
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240866892374
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240866901926
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.RunLast,1240866903185
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240866903301
activated,perspective,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.Perspective,1240866904544
activated,view,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.views.LogCatView,1240866907198
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240866909890
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240866958702
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240866961829
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240866991946
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867032014
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867040684
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867044493
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867059626
