what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors.manifest.ManifestEditor,1240867435489
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867470199
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867475826
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867476877
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867478993
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1240867500229
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1240867508416
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1240867511562
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1240867512181
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1240867513362
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1240867514660
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1240867515449
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1240867517372
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1240867518047
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1240867520532
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1240867521151
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240867523106
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867525222
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.RunLast,1240867526858
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867527114
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867527119
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867531939
activated,perspective,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.Perspective,1240867533368
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867534678
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867594742
