what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.views.LogCatView,1240867594920
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867597047
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867613346
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867619021
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867622364
activated,perspective,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1240867636686
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240867636759
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240867638452
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240867639890
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240867640398
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240867640955
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240867641490
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240867641987
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240867642347
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867643411
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867645812
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867654379
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867658563
activated,perspective,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.Perspective,1240867659755
activated,view,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.views.LogCatView,1240867660820
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867662041
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867667933
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867669398
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867673553
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240867676538
