what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871664694
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871665696
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1240871671724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871671787
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871673699
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1240871675594
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871678068
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871710617
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871711620
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240871712106
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871714005
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871714297
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871714492
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871714688
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871714852
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240871715807
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871718382
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871720111
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871720681
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240871720781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1240871723335
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871723404
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871725809
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871726379
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240871726820
