what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871333270
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871334492
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871335764
activated,perspective,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.Perspective,1240871337311
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871338059
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871341572
activated,view,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms.views.LogCatView,1240871341780
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871346941
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871392396
activated,perspective,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1240871395158
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871395249
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871399537
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1240871410796
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1240871411154
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871415734
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1240871419595
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871419646
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871422066
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871423746
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1240871426455
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871426497
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240871429114
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871430717
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871431502
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240871434883
